"x"
"관람객개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼  "
"윌스미스의 완급 조절이 완벽한 연기 어느 하나 눈뗄 장면이 없다  "
"진짜 디즈니 최고ㅠ 언제나 마음을 울리는 디즈니ㅠ 알라딘 포디엑스 진짜 재밌음!!! 윌스미스 진짜 짱!!!  "
"처음엔 유치할까봐 많이 걱정되었는데 한편의 뮤지컬을 영화로 본 것 같은 느낌이다. 특히 자스민 공주의 노래는 감동 그 자체였음  "
"눈과 귀를 즐겁게 해주고 마음까지 풍족하게 해주네  "
"관람객윌 스미스의 연기력이 미쳤어요 영화도 여운이 많이 남았습니다  "
"엄청 재미있어요!!!!  "
"관람객너무 재밌스빈다공백공백공바ㅐㄱ  "
"관람객아부 넘 귀여움 쟈스민 연기 진짜 잘함  "
"최고였읍니다 오에스티 듣고있읍니다  "
"관람객실사로만들어서더감동적인영화  "
"관람객너무 만족 하고 재미있고 잘 봤어요  "
"줴에에에에엠스 얌잼 픽잼 앤 대잇잼  "
"다들 호평일색이길래 기대하고 봤는데 기대를 뛰어넘음 진짜 재밌습니당 2회차 뛰려고요  "
"관람객영화보시면 알겠지만 웃음포인트가 진짜 너무 많고 아는 내용임에도 불구하고 너무 재밌게잘봤어요 ㅎㅎㅎ 친구가 보고싶다고 해서 보러간건데 후회없이 너무 좋았네요!  "
"진짜재밌어용 또보고싶네요ㅎㅎ  "
"관람객완전 재밌어요 지루할 틈이 없네요  "
"너무 재미있었어요!!  진짜 재미있구요.♡♡ 음악 (ost)도 정말 좋네요. 알라딘2가 곧 나온다고 하는데 되게 재미있었으면 좋겠네요^^  "
"관람객Ost가 너무 좋고 배우들 연기도 짱짱하다.  "
"관람객기대하고 봐도 기대만큼 그 이상으로 즐거운 영화입니다. 꼭 보시고 좋은 기운 얻어가시길 바랍니다. ㅎㅎ  "
"원작만큼이나 인상적이었던 영화입니다. 디즈니를 즐겨보지않았던 신랑의 마음도잡은 영화!  "
"기대안하고 봤다가 너무 너무 보기 잘했다는 생각만 이틀째  ㅋㅋ 노래에 이렇게 빠지기도 오랜만이당  "
"역시 남자는 차가 좋아야...  "
"관람객오랜만에 디지니 재미있게 봤습니다!  "
"관람객너무 재미있어서 헤어나오지도 못하고 2번이나 더 봤다 최고야ㅠㅠ 실사화 중 역대급인 듯  "
"ost는 단연 최고! 개그는 좀 유치하지만.. 재밌게 봤습니당^^  "
"배우들도 최고였고 노래도 최고였고 뭐 하나 빠지는거 없는 명작품..ㅠㅠ  "
"어릴때 많이 봤던 알라딘의 추억과 새로운 쟈스민의 모습들 좋았습니다.  "
"여주 남주 너무 멋있고 이쁘고 ㅠㅠㅠ  "
"관람객가족이랑 보기도 좋더라 너무 재밋었어용  "
"또 보고싶네요 ㅎㅎ 윌스미스 하드캐리!  "
"기대 엄청 하고 갔는데 기대 이상으로 재밌었어요 노래 진짜 다 좋고 여운 엄청 남는 영화에요진짜 인생영화 ㅠㅠ 시간 가는 줄도 모르고 봤어요 진심 오래 상영했으면 좋겠는 영화 주말에 또 보러갑니다ㅜㅜ  "
"관람객기대를 많이하고 갔는데도 너무 재밌었어요 ㅠㅠ영화를 봐야 노래가 들린다는 말을 나오자마자 이해했습니다.!!노래도 너무좋고, 영화 구성이나 판타지스러운 부분도 너무 잘 만들어져서 2시간이 어떻게 지나간지도 몰랐어요,, 또 보고싶은 영화입니다 ㅠㅠㅠㅠ  "
"윌스미스가 부른 ost 가 너무 좋았습니다  "
"관람객나오미스콧 너무예쁘고ㅠㅠㅠㅠ 정말 자스민공주랑 찰떡이에요~~ 그리고 앵무새랑 원숭이 지니 하드캐리ㅋㅋㅋ 넘재밋고 2차 3차까지 보고싶을정도에요!!! 강추  "
"관람객그 특유의 배경음악듣고  추억의 시절이 많이 생각나네요. 영상미도 좋고 재밌게 봤습니다.  "
"관람객노래가 다 좋았던것 같아요  "
"진짜 꿀잼 영화 닌생드라마  "
"그냥 실사 애니메이션 노래 좋음. 애니메이션은 평이 과하다  "
"관람객실사판 앞으로도 계속 나올 것을 기대해봄  "
"최근 본 영화중 최고입니다ㅎㅎ  "
"관람객정말 재미ㅅ었어요 보세요 ㅈ  "
"good!!! good  "
"관람객음악이 대박~^^# 내용은 대충 알았지만  실제로 보니 스크린이 가찬느킴  남편이람  재미나게보았네요  "
"관람객남자초등생이랑 같이 봤는데 저는 처음부터 끝까지 아주 잼있게 봤는데 아들은 중간에 조금 지루해했어요. 남자아이 취향으로 최고까지는 아닌거 같아 1점 뺐습니다.  "
"관람객잘 만들어진 실사판에 훌륭한 지니 연기 이긴 하나 너무 후한 평점으로 선택장애 없으시길 큰 틀에서 벗어나지 않았음  "
"관람객스피치리스 노래 좋아요 술탄된 결말 맘에드네요  "
"기대안하고  봤는데  재밌음  굿~ 뮤지컬 장면은 좀 시끄러웠지만 남녀노소 누구나  볼수있는 영화  "
"고전적인 이야기였네요~ 영화볼때 덥다고 맨발로 앞좌석에 발올려놓고 보지좀 마셨음 좋겠네요. 앞에 사람이 없더라도요. 여긴 당신의 안방이 아닙니다.  "
"관람객순수함을 잃지 않은 어른들에게 선사하는 최고의 동화 이벤트  "
"관람객아이들과 같이 보기에 너무 좋은 가족영화!!  "
"관람객오랜민에  부담없이 볼수  있었던  멋진  영화였습니다  "
"관람객오랜만에 봐서 향수를 자극하는 영화  "
"관람객아이들과 함께보기에 전달력이 좋았네요  "
"너무잼 꿀잼 개잼 썅쨈 씹잼  "
"너무 재밌게 잘봤습니다  "
"뮤지컬 한 편 본듯.. 재밌어요  "
"또보고싶은 그런영화..최고였습니다  "
"관람객한번더 보고 싶다는 생각이 드는 영화였습니다~~신나는 뮤지컬을 보는 느낌~!  "
"핵꿀잼ㅋㅋㅋ별로 기대 안하고 봤는데 괜찮네요  "
"관람객존잼개잼진짜잼기분좋아짐  "
"재밌었어요 4번 봄 ㅜㅜ  "
"정말 아름다운 영화 힐링에 굿굿 강력추천합니다  "
"관람객정말 재미있게봤어요 끝내주는 영화  "
"영화관 에어콘을 무슨 영하에 맞춰놨냐 추워서 보다가 나왔다 성서롯데시네마 사실 남주가 쫌만 더 잘생겼어도 참고봤다  "
"관람객2D로 봤고 이미 스포 몇개 뵜는데도.. 놀이기구타는 벅찬느낌을 받았음 굿굿  "
"관람객너무 재미있게 잘봤습니다 4D로 봐도 너무 재미있을듯해요 ^^ 감사합니다.  "
"뮤직컬 영화만큼은 잘 만드는 디즈니  "
"정말... 재미와 감동까지 가족과 함께 본 최고의 영화 였습니다.  뻔한 동화이야기라고 기대하나도 안하던 아내도  아이들도 재밌었다고 난리. 또 보고싶은 영화, 소장하고 두고두고 보고 싶은 영화.  최고의 명장면 은  쟈스민공주의 speechless.  "
"관람객디즈니 팬이라면 피해갈 수 없는 영화!  "
"관람객진짜 존잼이에요 하나도 안 유치하고 추천 !!  "
"원작과 차이없는 스토리를 더 웅장하고 멋진 실사판으로 담아내 놀라움을 금치 못했음!! 도입부와 끝장면이 자연스럽게 이어지는 것도 좋았고, 알라딘이 너무 만화랑 똑같이 생긴 것 같았고,  만화보다 더 이쁜 쟈스민 , 멋진 알라딘 최고!!  "
"관람객장면 하나하나 너무 아름답고, 자스민의 외모도 아름답고,,  "
"관람객최고의 영화 알라딘 짱!!!!  "
"관람객노래도 너무 좋고 간만에 재밌게 봤어요^^  "
"관람객인생영화! 다 보고 나면 무조건 윌스미스 팬 되는 영화!!!  "
"역시 윌 형님 간지 좔좔ㅜㅜ 애니 보다 딱 5배 더 재미있음.  "
"관람객1편보다는 못하지만 그래도 2편보다는 훨씬 재밌었어요~  "
"관람객스미스형이 지니라니.. 존잼꿀잼핵잼  "
"관람객짱 ㅋㅋㅋ재밌음 ㅋㅋ보는내내 좋았음  "
"너무 애기용 영화 아닌가  "
"관람객이런 지니가 나올줄은 상상도 못했다. 역대급 지니.  "
"관람객내가 본 영화 중 최고! 또 보러 갑니다  "
"관람객믿고 보는 배우 윌 스미스! 윌스미스를 믿고 선택~  "
"관람객옛 추억을 더 멋지게 꾸며준 디즈니에게 고맙다고 말하고 싶다  "
"관람객노래 반복재생중ㅠㅠ 넘조아여  "
"관람객윌 스미스가 하드캐리하여 의도치 않게 원작을 뛰어넘은 실사영화  "
"메나 마수드 잘생겻다그리고 재밌는 가족영화  "
"디즈니 포에버~ 어벤져스 포에버~  "
"관람객둠칫둠칫 너무재밌었음  "
"크- 기생충 900만에서 끊어버리는 디즈니 클라스! 빨리 천만 찍어서 역전 갑시다.  "
"관람객정말 말이필요없는 재미를 선사하는 영화  "
"관람객노래가 너무 좋아서 2번보고옴  "
"관람객재밌규 흥이절로나고ㅠ 좋습니다  "
"너무 좋았어요ㅠㅠ 특히 Speechless 대박ㅠㅠ 그날 영화 본뒤로 완전 노래에 빠져가지고 매일 시도때도없이 들어요ㅠㅠ  "
"슬픈영화 아닌데 펑펑 울고와따 ㅜㅜ  "
"띵작.. 윌스미스 흥행작이 많지만 그중에서도 손가락에 꼽을 영화  "
"인생영화 ㅠㅠㅠ 2번이나봤어요 지니 넘좋아요  "
"관람객음악이 끝내주는 영화 입니다 두번봐도 아깝지 않네용  "
"윌스미스 출연료가 왜 헐리웃 탑급인지 인정하게 되는 영화  "
"윌스미스는 괜찮지만, 영화전체는 그냥 그럼.  "
"관람객아이와 다시한번 보러가고싶네요~  "
"관람객완전재밌었어요..지니 너무 귀여워  "
"관람객간만에 눈과 귀가 즐거웠던영화  "
"진심 오랜만에 단순 오락거리 아닌 개 잼난 영화였음  "
"관람객만화 알라딘을 경험한 세대로서 실사판도 대체적으로 만족스럽게 볼수 있는 영화  "
"2번 봐도 재밌는 영화 입니당  "
"관람객노래도 좋고 연기도 좋고 기분좋게 관람했네요  "
"관람객기대안했던 윌스미스가 살린 영화네요. 새로운 지니를 만나서 좋았습니다.~~아이들과 보기 좋은 영화네요~  "
"관람객입소문이 난 이유를 잘 모르겠더라구요 ㅠㅠ  "
"개봉시기가 한몫한 영화 라이온킹이 이때 개봉했어야했는데 오히려 라이온킹이 시기가 안좋을때 개봉하는듯  "
"관람객스미스가 하드캐리하여 의도치 않게 원작을 뛰어넘은 실사영화  "
"평점 실화냐????ㅋㅋ  "
"유치해 보일수 있는데 원작을 아는사람한텐 향수로 느낌. 전연령이 보기 좋았음. 그리고 노래실력 춤 연출 외모(싱크로)전부 빠지는곳 없고, 굳이 뽑으라면 딱하나 자파의 뮤지컬 부분이.. 선악이 서로 뮤지컬 연출로 맞붙는게 조금만 더 있었다면.. 합니다  "
"저 이런 영화 별로 안좋아하거든요? 이거 보고난 후로 좋아하려구요.. 진짜 개오지네여 친구따라 갔다가 친구한테 고맙다했어요  "
"관람객이건 진짜.. 너무 재밌음 (내용만 보면 모르겠지만, 눈이 진짜 즐겁다)  "
"영화관에서 안 보시면 후회 하실 거에요.  "
"진짜 너무 재밌어요 동화에 들어갔다가 나온 기분이 들고 너무 생생해요 너무 재밌어요 월 스미스가 너무 하드 캐리해서 이 영화를 돋보이게 쟈스민 너무 이쁜거 같아요 이때까지 영화 본 것 중에 최고로 재밌었습니다 나중에 한번더 영화관가서 10번이나 돌려보  "
"관람객생각없이 둠치둠치 보기 좋았어요  "
"관람객윌스미스 진짜 웃기고 연기 개잘함  "
"관람객정말 꼭 보세요. 한번만 보세요. 아니 두번 보세요 아니 세번 보세요!!지친 일상속에 한줄기 빛 같은 영화였습니다.디즈니 클라스 오지구요.. 일단 ost들이 너무 좋고 영화 끝나고도 여운이 가시지 않아요.. 너무 재밌게 잘 봤습니다!여주도 이쁘구ㅎ  "
"디즈니가 애니메이션에선 최강이구나.. 윌스미스는 다르게 나와도 멋지다  "
"관람객진짜 재밌어요 올해 촤고의 영화  "
"관람객아아주 재밌었습니당ㅋㅋㅋ  "
"근데 제가 진짜 재미있는데  "
"관람객내용도 노래도 너무 완벽하고 좋았다.근데 왜이리 끝이 뭔가 아쉬운지  "
"관람객잼써용ㅋ_ㅋㅅ디즈니가 다갖겠당  "
"관람객인생영화고 여주완전이쁨  "
"관람객혼자보기도 재밌음. 추천추천  "
"스파이더맨이 재미있으면 추천 알라딘이 재미있으면 비추천  "
"화려한 cg 와자스민공주 보는 재미가 있는 영화  "
"관람객jasmine.mg  "
"진짜 여운이 너무 오래가요 ㅠㅠ 남주, 여주 너무 잘생기고 이뻐요 배역 찰떡이야  "
"퓨전식해석 , 뮤지컬 눈이즐거운영화  "
"관람객너무 재미있고 만족스러운 영화였어요  "
"첨부터 끝까지 개존잼 진짜 여운이 남는다ㅠㅠ고민하는 분들 망설이지 마세요!! 실제로 윌스미스가 52세라는 반전...  "
"감동적이고, 기억에 남을 영화  "
"관람객너무 재미있게봤어요..움악도 아주 좋았네요~  "
"관람객실사로 보니 더 좋았어요  "
"관람객스미스만보입니다람쥐  "
"관람객믿고 보는 배우 월스미스!! 그외 모든 배우분들 너무 좋았습니다. 그리고 여배운분 넘넘 아름다우세요~~~  "
"관람객참 아름다운영화 감동,눈물,코믹 다갖춘영화입니다  "
"윌 스미스의 연기력과 CG가 아니였다면 자칫 망할뻔한 영화~가족과 가볍게 볼 수 있는 즐거운 영화!!  "
"관람객완전 재밌었어요! 어지간해서 영화 2번 안보는데 2번 봐도 돈이 아깝지 않음!  "
"너무 재미있게 봤습니다~ 뮤지컬 같아서 더 재밌었고 쟈스민은 너무 예쁘고 특히 지니가 제일 재미있었던 영화입니다  "
"인도 영화처럼 웅장하지는 못했지만 나름 재미 나네요.  "
"디즈니 영화 안 좋아하는데 이건 정말 재밌습니다!! 제발 보세요 꼭 보세요  "
"관람객너무너무재미있었어요  "
"관람객졸잼 윌스미스 너무조아  "
"완전 감동~~심장터질 뻔~~  "
"글쌔알라딘 어려서부터 비디오로 보고커서애니같은? 영화로도 봤는데그냥 원작이랑99%내용이똑같아서9점10점 극찬은 못하겠다클라이맥스인 a whole new world부분도노래실력 예전 예전오래된버전이 더 잘해보이고  "
"관람객최고 ㅠ 또 보고 싶어요 지니 찰떡  "
"관람객제가 본게 아니라서 모르겠는데, 딸아이가 보고와서 그러더라고요. 노래듣는데 소름돋았다고.... 내용은 애니랑 크게 다르지 않다고 하던데~  "
"관람객여태까지 나온 실사영화중에 최고  "
"관람객당연컨대 인생영화.... 과하지도 않고 적당한 노래와 연기. 그리고 윌 스미스의 하드캐리.... 4d로 한번 더 볼껍니다.  "
"관람객에니메이션 못지않게 실감나는 표현이 매우 좋았습니다.윌스미스 너무 표현을 잘 한 것 같아요  "
"관람객윌 스미스가 너무 잘어울렸다  "
"와 알라딘이 뒷심 발휘해서 벌써 900만을 바라보네. 기생충 턱 밑까지 따라옴  "
"관람객존나 재밌네 지니열일함  "
"관람객아이즐과보느라 더빙봣는데  혼자가거 보고싶네요 재밋엇어요  "
"관람객음악이 너무 좋았어요!!  "
"관람객정말 재미있었습니다.. 하... 쟈스민 캬 ㅋㅋㅋ  "
"재미있대서 보러갔는데 여러모로 아쉬웟던 영화  "
"관람객윌 스미스의 지니가 굉장해서 아직까지 흥얼거리게 되는 영화  "
"영화 1도 안보고 살았는데 3차까지 뛰게 만든 영화  "
"너무좋았음 우린 더빙까지 두번 봤는데 더빙도 완전 멋져요 정성화님 지니가 완전 크으 ~~~  "
"관람객뮤지컬 영화 잘안보는데 재밌고 시간가는줄 모르겠네  "
"천만갈수있으려나..  "
"관람객어린 시절 일요일 아침의 추억  "
"짱  재밌음 평점 20점 ㅎㅎ  "
"관람객완전 힐링영화입니다.즐거운 영화입니다  "
"관람객아이와 즐겁게 봤어요^^  "
"실사판이 원작을 뛰어넘었다  "
"관람객꿀잼. 솔직히 초반에 평가가 안좋았어서 안보려고 했었는데 지인들이 재밌다고 추천들을 해주셔서 부모님이랑 같이 보러 갔었습니다.울가족 모두 만족했네요  "
"관람객보는 내내 신나고 감동적이면서도 생동적이라 지루할 틈없이 잘 봤습니다  "
"생각했던것보다 더재미난영화꼭보세요  "
"내 국민학교 시절 최애 로맨틱 애니매이션. 시간이 많이 흘러 다시 봐도 그때의 감동이다. 아쉬운 부분도 있지만 얘기 안할련다. Every turn a surprise, every moment red letter!  "
"존잼이다,,, 오늘봤는데 역대급인듯  "
"관람객자스민  이쁘다.. dd  "
"뮤지컬 영화 별로 안좋아하는데 ㅋㅋ 지니뮤직 재생목록 다 알라딘노래 됨  "
"관람객알라딘 꼭~~보세요~~~~^^  "
"애니메이션 원작을 실사판으로 잘~옮겨 왔네  "
"왜10점뿐인가 평점은ㅠㅠ 더주고싶다넘잼써서 백번보고싶다ㅠ  "
"영화관화면이 좀어두워서 화려한색감을 다 살리지못한것같아 아쉽지만 애니매이션의 모습이 겹치면서 어른 동화보는 느낌? 아는 내용이었지만 재밌었어요  "
"어릴적 꿈과 희망을 다시 찾은것같은 벅찬감동에 슬프지도않은데 눙물이 주륵주륵ㅠㅠ; 화려한색감에 눈이즐겁고 지니를하기위해 태어난것같은 윌스미스 연기에 절로 흥이나요!♡  "
"진짜 평점 남기는거 처음인데 너무 재미씀 영상미가 진짜 너무 예쁜데 내용도 너무 알차고  "
"너무너무 최고였다. 20년살면서 내가 처음으로 2번 본 영화  "
"나만 그런지 모르겠으나 노래하다가 끝날 것 같아서 보다가 나왔음...뭔 노래를 그렇게 불러대는지...이게 영화냐? 예고편에 낚였지...  "
"뻔하지만 간만에 해맑게 웃으면서 본 영화네요  "
"나도 매직카펫타고 싶다  "
"자스민처럼 능력있고 출중한 여성이 되어서 지혜롭고 욕심없는 알라딘같은 남자를 만나고싶다 나오미 스콧 최고 사랑합니다 디즈니 감사합니다 ㅜㅜ  "
"관람객오 마이갓 지저스크라이스트!!! 어릴적 봤던 애니메이션의 감동을 이렇게 재현 하다니 너무나 감사합니다!!  "
"넘 좋아요. 제가 딱 좋아하는 스타일ㅋ  알라딘 원작도 봐야겠어요  "
"관람객너무화려하고 재밌어요 ㅎㅎㅎ  "
"눈과귀가 즐거운영화네요  "
"강추해요 영화평 첨쓰는데 너무 감동받아서 남겨봅니다^^  "
"관람객2시간이 어떻게 지나갔는지 너무 재미있게 봤어요  또보러 가요Ost가 귓가에서 맴도네요~  "
"관람객저희엄마 10년만에 처음 영화관에 보고싶은 영화라며 가셨습니다 후회없을정도.  "
"관람객저희엄마 10년만에 처음 영화관에 보고싶은 영화라며 가셨습니다 후회없을정도.  "
"알라딘~~모든 배우가 역할을 제대로 소화해준 ~~~그 이상인 영화~♡♡강추합니다 ~###  "
"관람객쟈스민은 원작을 씹어먹었다.  "
"관람객한번만 보기에 아까운 영화  "
"최고최고최고영화 보는 내내 가슴 벅찼어요또 보고싶다 ㅠㅠ  "
"관람객노래들이 너무좋다...  "
"지니 같은 친구 원해요 ㅜ눈물나요  "
"ㄴㅈ보다가 허리나가는줄  "
"동화속에 갔다온 기분.넘좋다  "
"아라비안나이트 부를때부터 이미 소름돋았고 자스민 노래부르는데 울뻔했다 하 역대급영화 갓 디즈니  "
"관람객우화의 재생산으로서는 2019년의 웰메이드 하한선.  "
"넘 재미있어서 처음으로 평점 남기러 왔다 ^^  "
"관람객자스민공주에게 푹 빠졌어요  "
"관람객어색한 알라딘연기를 잊게 만드는  원작의 힘!!  "
"윌스미스의 위트, 디즈니의 연출력은 명불허전.. 하지만 왕위 정통성도 없는 재상의 ""나 술탄임!"" 한마디에 등 돌리는 충신과 자스민의 엄청난 경제관념, 1초컷으로 법을 개정하는 능력은 어린이들에겐 드라마틱하겠지만 어른들에겐 의혹만 남는 개연성이었음  "
"관람객블루 스미스때문에 선입견을 가졌는데 막상보니 어렸을적 비디오로 본 장면들이 실사+CG화, 노래까지 나와 추억자극... 아주 오랜만에 느껴본 동심..  "
"관람객안보면 후회@!!!!  "
"디즈니 실사판으로 본 영화중 최고였어요  "
"관람객음악이 뛰어났던 영화. 스토리는 뻔하지만 그래도 너무 아름답던 영화.  "
"보세요. 긴말안합니다.. 아니다 할게요. 저 디즈니안본 30중반 남자예요. 라이온킹은 어릴적 극장가서봤고 인어공주는 동화책. 그외 미녀와야수 알라딘 등등 한번도안봤구요 겨울왕국 안봤고.. 해리포터 반지제왕 안봤네요..여친손에 이끌려 오늘 보고옴여.존잼  "
"볼수록 행복해지는 영화~지친맘을 힐링/네번째 소원♡♡♡  "
"너무 재밌고. 감동이고. 내용  다 알고보는 데도 박진감넘치게봤어요. 감동. Ost  전곡 다 완벽  "
"관람객정말 재미있게 봤네요^^  "
"관람객원작보다 더 재미있고 쟈스민공주 때문에 엉엉 울뻔했어요  흑흑 ㅠㅠㅠ 여운이 이틀동안 남아있어버립니다 두번 더 극장에서 봐도 재밌을거같아요 진짜  "
"나를 어릴적 동심으로 다시 안내해준 영화 최고다 흥해라  "
"윌스미스 최고짱짱맨킹  "
"헐리우드 영화는 정말 위대하다라고밖에는 말 못하겠다. 내 머릿속 상상속의 그림을 뛰어넘었다. 하나하나 보면서 그 뛰어남에 혀를 내둘렀다. 국내영화는 정치소재 아니면 반일영화, 깡패영화뿐인데...미국이 마냥 부러울 뿐이다.  "
"관람객알라딘  역시 동심의 로망 ""날으는 양탄자 ""  윌스미스의 연기가 독보적입니다~~디즈니 모든영화는 수시번을 보아도 감동입니다.ost  또한 감동입니다~~  "
"관람객정말 재밌고 신나는 영화  "
"자파보며 문재앙 생각났음  "
"시대에 걸맞는 공주상  .  "
"관람객영화가 너무 보고싶은데 딱히 볼 건 없고, 디즈니니까 평타는 치겠지 하고 봄.  그리고 저번주까지 세번 봤음...  "
"볼수록 행복해지는 영화^^ 악당은 왜케 핸섬한지...암튼 볼수록 매력적인 영화....3번 봤는데 또 보러 갈려구요 ㅋㅋㅋ  "
"영화 진짜 안좋아하는데억지로 끌려가서 봤다가왜 극장에서 돈주고 영화보는지알게되었다네ㅡ알라딘 ost에 빠져사는중  "
"그냥 보세요말로 다 옮길수 없네요^^  "
"관람객여주인공이 너무 이쁩니다. 애니메이션을 뛰어넘는 작품인거 같습니다.  "
"관람객감동적 ㅜㅜ 쟈스민 매력적이고 표정만봐도 느껴지는 감동 ㅜㅜ 두번봄ㅜㅜ  "
"아브바브 알리 왕자 행진할땐 정말.. 나도 모르게 일어나서 리듬탈뻔 했다 ㅋ 윌스미스의 연기는 넘사벽!! 자스민공주의 미모는 이세상 미모가 아니었고, 노래들은 다 온몸에 전율이 돋을만큼 감동적이었다. 별점 다섯개 만점에 별 오백개!! ㅎㅎㅎ  "
"흥겹고 화려하고 재밌었어요~^^  "
"최고였음.. 연기,구성,노래,기술 모두 쵝오  "
"관람객재밌어요. 아이들 보기에 좋아요.  "
"기대치 충족 !! 대만족!!  "
"관람객재밌었습니다!!! 최고의 스토리!  "
"취저여서 2번 보긴 했는데이 정도까지 흥행할줄은 몰롰다  "
"울 엄마가 처음으로 눈과 귀가 즐겁고 한번도 졸지 않은 영화라 하셨다  "
"아라비안 나이트~~~ 신비한 이야기~~ 번역 오지고 지리고 번역수준 25년전 기억 팩트 폭행  "
"지니 땜에 꿀잼 보장ㅋㅋㅋ그럼 왕비가 되든가ㅋㅋㅋ  "
"관람객대박 영화관에서 4번봄  "
"지니 사랑해요 자스민도 사랑해요  "
"진짜 .. 정말 또보고싶은영화  "
"두번보세요 세번보세요  "
"하루에 한 번씩 보고싶은 힐링 영화 ㅠ 최고!!  "
"최고에요ost짱..☆  "
"또보고 싶은 영화!! 윌스미스 킹왕짱  "
"또보고 싶은 영화!! 윌스미스 킹왕짱  "
"VFX 굉장합니다.OST (+ 춤도) 아름다워요.부모님이 매우 만족하셨습니다.  "
"관람객갓갓갓..원작 초월 실사 영화  "
"정말 좋았음^-^72살 어무이랑 같이 보러 갔는데엄마가 자꾸 셈오취리 나온다고 해서빵빵 터졌음..  "
"관람객재미있는 부분만 빼고 지루했지만 음악이 계속 생각나는 영화  "
"관람객알라딘 역  맡으신분이  너무이쁘고 노래도 너무좋아서 멜론으로 계속 매일매일 듣고있어요 대박..진짜 꼭봐야댐  "
"정말 아리비안 나이트 노래 나올 때부터 시간이어떻게 갔는지 모르겠어요  "
"관람객즐겁게 봤습니다  재미있네요  "
"관람객오랜만에 행복함을 느꼈다 노래도 너무 잘불러!!  "
"무지  신나고, 볼거리넘치는 최고의영화  "
"전체관람가여서 유치할줄 알았지만초반부터 스릴 넘치고 유쾌하며 끝까지 재미있었다. 왜 한국은 이런 영화를 못만드는 걸까? 조폭 안 나오면 제작사에서 거부하나?  "
"관람객존잼,,프린스 알리히~~~  "
"시간가는줄 모르고 빨려들어갔던 영화. 윌스미스는 정말 최고다!!! 알라딘왕자 캐릭터가 약했던게 조금 아쉬움. 자스민공주도 캐릭터좋음!!!  "
"기대안하고 봤더니 재밌긴 재밌었으나 중간에 지루한 부분이 있어서 아쉽기도 했고 한편의 뮤지컬을 보는듯한 느낌이 들었고 중후반쯤 자스민이 분노하며 노래했던 장면이 인상적이었습니다 . 생각보다 눈물나는 부분이있어서 즐거움과 감동을 주는 영화였네요  "
"관람객어른들의 동화...10자이상...게이버  "
"관람객여친이랑 보세요♥♥♥  "
"너무 멋있고 재밌었음 ㅠㅠ  "
"배우들 열연으로 6점. 화려하지만 아쉬운 CG, 어딘가 엉성한 세트, 원작 만화를 시원하게 못 풀어내고 알라딘과 자스민의 환상적인 양타자신을 아쉽게 구현해냄.  "
"관람객예상과 다르게 정말 오랜만에 좋은 작품 본 것 같습니다. 아이들을 위한 영화인줄 알았는데!! 어른들도 충분히 즐길 수 있는 영화였어요! ㅎㅎ 추천합니다 정말 ㅎㅎ  "
"관람객갑자기 마무리가 되는 느낌???  "
"관람객기대를 많이 해서인지 엄청 재밌진 않았어요 ost는 매일 들을정도로 좋아요  "
"와 진짜 뭐이렇게 재밌어  "
"관람객윌 스미스가 하드캐리한 영화  "
"관람객윌 스미스가 하드캐리하여 의도치 않게 원작을 뛰어넘은 실사영화  "
"두 시간 짜리 영화인데, 중간에 시계를 한 번도 확인 안 했네요ㅋㅋ  "
"평론가들은 뭘봐도 그저그러니 개불쌍  "
"만화를 현실로 옮겼다 ... 그 외에는!!!????  "
"주말에 또 보러 가려구요!  "
"진짜 개재밌음 기대도 안하고 봤는데 넘 잼네 갠적으로 올해본 영화 어벤져수랑 투탑  "
"11점도 드리고싶어요 요즘 우울한기분이 많이들었는데 알라딘보고나니 너무 행복했어요 감사합니다 진짜 최고의영화에요...ㅠㅠㅠ인생영화  "
"화려한 CG로도 원작을 뛰어넘긴 힘들군.로빈 윌리암스 아저씨 그립네...  "
"관람객누구나 기분 좋게 볼수있는 영화인거 같아요 그리고 쟈스민 공주님 너무 멋짐  "
"1시간반동안 알라딘 고구마라서 1점 깝니다^^  "
"관람객재밌어요 지니가 너무 연기를 잘했음  "
"관람객항상응원할게요감사드립니다  "
"인생영화 ! ! ! 쟈스민 사랑해요  "
"난 왜 이걸보고 운거지.. 노래좋습니다아 모든걸 가질 순 없다  "
"관람객알라알라 노래좋음 벨소리로 짱  "
"말이필요없음ㅎㅎ꼭보세요ㅎㅎㅎㅎ  "
"애니에 나올만한 스토리를 실사로 만드니 못봐주겠다 보다가 나가고 싶은 영화는 처음  "
"보는 내내 너무너무 행복했다!  "
"관람객진짜 재밌고 여주인공 자스민 너무 멋있어요  "
"관람객재미있습ㄴㄱ디ㅡ. 두번봄  "
"관람객저만 재미없었나요?ㅠ하...강약없이 계속 소리 크고.. 색다름을 못느낌...지니도 너~~무 시끄럽ㅠㅠ  "
"관람객윌스미스 재밋네용 귀여웡  "
"음악과 특수효과는 좋은데 멍청해진 알라딘이 못내 마음에 걸린다  "
"노래가 그냥 말이필요없다..  "
"관람객중간에 내용은 살짝 지루했지만 여자주인공이 넘 매력있었음!!!!^^  "
"영화보다 노래가 더 좋다...  "
"윌 스미스 진짜ㅎㅎ 알라딘인줄 정말 재밋게 보고왔습니다~~~ 추천해드려요  "
